f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,Person,Scientist,Place,Planet,CelestialBody
6434743.0,-9050432.0,9182294.5,-10917875.0,8358062.0,6635924.0,7843225.4,9747416.0,-9282505.5,8280346.5,7323527.0,-9043362.0,6403506.5,-8526756.0,8743940.0,5309080.0,8465633.5,-7273835.0,-8271813.0,-9187881.0,-9940585.0,10547321.0,-9036245.0,8472459.0,-526840.47,7833233.5,9060997.5,-6954258.0,-8870669.5,-8890687.0,2511251.0,-8631272.0,2362015.3,8386607.5,-9773105.4,7352607.0,-699264.46,-4937173.4,-7635231.0,9194873.0,9647804.0,5960933.0,-9270058.0,8996734.0,9366440.0,-10331720.0,6939289.0,8495404.0,-8221628.5,-7947286.0,-7347378.0,5363444.2,-9644324.0,10083185.0,-7076169.6,7921573.5,9542909.0,-9427883.5,-9803194.6,-8213611.0,-7792666.6,8379154.0,8723696.0,-8477554.5,-7736628.0,8897130.0,-6982553.0,4670369.6,8877734.0,-8312232.0,-8766331.5,-7851963.0,7779980.0,9763802.6,-10926206.4,-7510619.0,7470710.6,-7222755.0,-9481902.0,7625353.0,-7185865.0,1477639.3,8105407.0,8669288.5,8318570.0,-3203442.7,-8702993.4,8226502.0,7210237.0,7788773.0,-5023531.2,-9768624.0,-5630728.6,-8722576.5,7433586.0,-8416971.6,9745055.0,-2866075.6,-575333.3,9531398.0,-8451616.0,8892213.0,-8457277.0,9491989.0,10000411.0,-4930918.7,-8064304.0,8876750.6,-9039648.6,4102117.0,-5238726.0,7679622.0,7118671.4,-4079525.5,-9630211.0,9048545.0,2626774.3,-8979884.0,1452107.1,-10736474.0,-9707319.0,-7577770.0,-4840432.0,-8519456.5,-7996239.5,-907615.2,-8057970.6,8202556.5,1379796.7,-4089233.7,-8654565.0,4282017.8,-4975243.0,-5668219.6,-8764846.0,-6284434.0,-7863609.5,-9125765.0,6322171.5,-8755813.5,-5476085.0,-9528871.0,5010817.2,-3826519.5,9046062.0,-8688944.6,-8215628.0,-8780992.0,-8984624.0,3303272.6,7108014.0,-6040911.7,3378510.5,-4341713.0,-9996852.0,5453936.8,-1871795.8,-9889223.0,10238378.0,6864074.0,-8023776.0,6626370.5,9604788.6,8422324.0,-5676097.4,-10314663.5,-7802236.0,-7243943.0,7693111.0,6927711.0,416315.9,-7594415.5,-2510616.0,9835762.0,-9251118.5,-10532015.0,5176197.0,7988770.0,-4018295.0,-8837968.0,-5575445.7,-10649469.5,-6502228.0,-10400902.0,6481669.0,6753241.0,7199468.5,-2507615.5,-7100037.0,9760159.0,8136173.0,3150528.3,-9420749.0,-8591975.0,-2483128.2,-8733091.5,9116688.0,-6423601.5,2289029.8,-1615025.0,0,0,1,0,0
8755572.0,-10396808.4,9080411.0,-10385218.0,6910425.0,6558325.0,10211037.0,10705242.0,-10300770.0,9973298.0,5992818.6,-8965777.0,7716422.0,-9514574.0,8925254.0,6147122.4,7189157.6,-9517173.5,-9550822.5,-9700280.4,-8233918.0,6505743.4,-8372925.0,8222213.4,-1391216.7,8467826.0,9853304.0,-6308377.5,-10525490.0,-8351149.0,9549796.6,-11752565.0,2857227.0,7282182.6,-12036532.0,8213761.0,-4573942.0,-2545070.0,-8077904.0,8034778.0,12257424.0,5158833.0,-10760885.5,8151851.0,8969256.0,-9602368.0,8162082.0,11195262.0,-6567552.0,-9441739.0,-10415247.0,7806216.0,-9373819.0,10212342.0,-7442745.6,11391932.0,9336472.0,-10404469.0,-8978116.0,-9492402.5,-6943041.0,10009770.0,9234808.4,-9203005.0,-8463842.0,10020151.0,-9190876.0,3827463.0,7724799.0,-6772189.6,-8549615.0,-6447551.4,11199776.0,9200008.0,-12982251.0,-6717828.0,7793160.0,-8688867.0,-9787759.0,6897382.0,-10572290.0,2649647.7,6679281.0,8816519.4,11144678.0,4052692.7,-8988556.0,10221703.0,8749373.0,9134937.0,-3297376.6,-9927233.0,-7170978.0,-10608036.0,8205533.0,-9875480.0,12055018.0,-4874037.2,2559519.2,10418682.0,-7928735.0,8265760.0,-7632024.0,11426669.0,11158118.4,-5224175.0,-8609319.5,11204991.0,-9752323.5,882451.7,-7771331.0,7937775.0,9735928.5,-3131187.3,-9064283.0,7261863.0,6884252.0,-7574879.0,3457223.0,-7842830.0,-8881902.0,-8201110.0,-6466970.0,-11415777.0,-10156038.4,-230820.92,-7311140.0,8916139.0,2590123.2,-3399596.7,-8165656.0,4017031.2,-6120237.0,-6575039.0,-8261417.0,-7404554.0,-6819072.0,-11559818.0,6551053.0,-8572666.0,-8133865.0,-7343066.5,8194357.0,-1927422.2,8017205.0,-10792819.0,-9467888.6,-9232477.0,-10868258.0,4465817.3,8197951.0,-7819167.0,3418970.5,-3947033.0,-11926649.5,7502095.4,-2875227.7,-9737677.0,9592091.0,5761469.5,-8238778.0,8781457.0,11149226.0,7478786.0,-5989211.8,-7327065.6,-9925065.0,-6849835.0,7658357.0,8364407.0,-784736.0,-9628289.0,-3061136.2,11016339.0,-11859625.0,-9769278.0,3356745.5,8066630.0,-2084284.8,-9225794.0,-9160715.0,-11642258.0,-5584360.0,-11407872.0,10752616.0,4503942.7,8057523.0,-4095383.4,-8805810.0,9815222.0,9679071.6,6562394.0,-11753156.0,-10889526.5,-500565.9,-8446470.0,7706076.0,-7250337.0,1478920.2,-1238280.5,0,0,1,0,0
9071897.0,-10508809.0,7803178.0,-8683942.0,8272394.5,8802778.0,10029440.4,10168943.6,-10166472.0,8656399.0,7402526.6,-8877126.0,8907656.0,-9166787.0,10163618.6,4958763.7,10112907.0,-8713454.0,-9385614.0,-7979904.0,-8819999.5,7111671.6,-10196473.0,8789039.4,1914484.8,7947934.4,9323474.0,-6653060.0,-10945224.0,-8574266.0,6614821.0,-8896934.0,2059707.8,7834808.5,-9216644.6,9101438.0,-4322060.6,-3297412.4,-9742792.0,8654316.5,8657075.5,7292348.0,-10792787.4,7720929.4,9289139.5,-10007069.0,8437504.0,9368459.0,-7173333.0,-9970602.4,-9656540.0,4948322.0,-8722679.0,6822205.0,-8289152.4,9467246.0,9839164.0,-7863589.0,-10801281.0,-8843524.0,-9730286.0,8428776.0,8329287.0,-8036157.5,-6972759.0,9034829.0,-8560695.0,5558523.0,9181380.0,-9373005.0,-7414254.0,-9046436.0,9520264.0,9043632.4,-9481675.0,-6931272.0,8230314.0,-5065000.4,-10253136.6,7316939.0,-9922860.0,3661320.0,8147092.0,9885732.0,9208090.0,1857923.3,-10601890.0,10008646.0,6805044.0,8337214.6,-5038184.7,-8936904.0,-7252535.0,-10727896.0,9122981.0,-8657507.0,9446279.0,-2659637.0,-11055.639,10562841.6,-8565660.0,9192502.0,-8631035.0,9863157.0,9454601.0,-7154392.5,-8559313.4,10519320.5,-9522074.5,4666057.2,-8786155.0,8466180.4,8637220.4,-4792797.6,-8478871.0,8115685.0,2366579.7,-10413799.4,5518377.2,-9845423.0,-9706216.0,-8488931.5,-5638531.0,-7682857.0,-8803880.0,-85432.56,-7200644.0,8835418.5,1417037.4,-3274970.0,-8552580.0,4943546.3,-6740583.5,-5792426.0,-7991440.0,-7671790.0,-8970097.5,-9255658.0,8004793.0,-8560925.0,-6741406.0,-9069640.0,7069799.0,-4139565.7,8148742.0,-9639265.0,-9776597.5,-9407501.0,-10393295.0,4236041.4,7681558.0,-5870644.4,4651693.6,-2517985.4,-9611475.5,9611487.4,-2577797.5,-9647388.0,9756569.6,5731029.8,-7714197.0,6433091.0,9627728.0,8125011.6,-3666516.8,-9588779.0,-9351471.0,-8119997.0,8074853.6,5239623.8,1118604.65,-7741386.0,-4074766.0,11259743.6,-10892390.0,-9587296.0,3720511.5,9067680.0,-3521087.0,-9846725.0,-7061951.6,-10064529.0,-5866081.6,-9872385.0,8315876.0,4432115.7,6514843.6,-508696.26,-7434040.0,10144681.0,7129639.4,3782823.7,-9882090.0,-9375044.0,-107732.45,-8006351.0,7968008.0,-8371549.0,1866692.3,901701.6,0,0,1,0,0
7281866.0,-9512608.5,8822636.0,-8908282.0,7045937.0,7323474.0,8022584.0,10363033.4,-8370307.0,9031030.5,4523381.0,-7854074.0,8823790.0,-9097002.4,9568902.0,5300792.0,6760932.5,-6576062.0,-9483571.0,-9557671.0,-8142088.0,7390860.0,-7233301.6,8429453.0,1556479.7,5883238.0,9021009.5,-5582943.0,-9853937.0,-7890887.0,3782838.2,-9801425.0,440906.6,7739086.0,-9404405.0,5245436.0,-3025320.2,-716123.36,-8523801.0,8003829.4,9763966.0,5269970.0,-9273058.0,8910404.0,8423310.5,-10328473.0,7442745.0,9713721.0,-7452766.0,-9626788.0,-8186871.0,5247628.3,-9361350.0,9281368.6,-8105717.6,8472203.5,9198160.0,-7396822.0,-9478241.0,-9755882.0,-9225802.0,8077951.5,10140587.0,-7306264.0,-7004063.0,7777777.0,-5489819.5,4582824.0,9800506.4,-9144052.0,-5498106.8,-7848698.0,7221898.4,9181441.0,-9054045.4,-6382924.0,8167409.0,-8251142.0,-8708885.0,7694812.0,-8458455.0,-315542.3,9080404.0,8045622.0,8454575.0,333082.44,-10053962.5,8087379.5,6286411.0,6752324.0,-5229508.0,-9139373.0,-7785290.5,-7916473.0,7650089.0,-8697377.0,8767741.0,-4275130.0,-1508292.5,9814032.0,-8634663.4,8760595.0,-8962287.0,7836708.4,8153673.0,-2391118.4,-9249218.6,9782828.4,-10254323.5,6037641.0,-6835429.0,7523696.0,6465678.0,-4749440.8,-8487057.0,8961514.0,3149050.0,-8918169.0,1969283.8,-8991875.0,-10277264.6,-7067609.0,-4600740.6,-6484578.5,-9865405.0,-1690662.1,-7698008.0,5991950.3,688062.38,-4238239.3,-7270519.0,5617782.5,-5872427.7,-5912359.4,-5655344.6,-7373628.0,-6955185.5,-10651266.0,6163486.5,-8757955.0,-6175153.0,-8947283.0,7555298.5,-5088362.0,8070165.0,-11011908.0,-8360021.6,-8103844.5,-9868182.0,3900114.0,7415189.6,-6492551.0,3340571.7,-4639985.8,-9433646.0,8603725.6,-1777131.9,-10271048.0,9168937.0,6123261.5,-7670884.6,5225346.2,7197376.0,8138653.0,-4096811.6,-9291229.0,-7117195.4,-5679876.7,8312939.0,6188249.6,335205.81,-8231641.0,-3945578.6,8531415.5,-9848218.4,-9389058.5,4737172.6,7348489.0,-5349052.0,-7298934.0,-6628065.0,-8916858.0,-5715100.5,-9234846.4,5932973.3,4827381.7,5432060.7,-4187351.0,-8761263.0,9026408.0,6683067.0,4723984.0,-9178730.0,-9440996.5,-2430507.4,-8609956.0,8415971.0,-7274555.0,3032782.1,1286611.8,0,0,1,0,0
8487131.4,-8826531.5,8701117.0,-8122317.5,9033441.0,8236150.0,8378211.4,10352774.0,-9729867.0,9801791.0,6563686.0,-8067908.0,9279400.0,-9304239.6,9541882.6,5168602.6,9734543.4,-8445956.6,-9042635.0,-8596384.5,-9739775.0,8400264.0,-9590382.0,9314223.0,735476.7,8909220.0,9657272.0,-7616843.0,-10136502.0,-8693854.0,6315312.0,-9226455.0,1589587.7,8448557.0,-9728069.0,10096272.0,-4414063.0,-2394725.6,-10313862.0,9452233.0,8968662.0,7844864.0,-9398816.5,8279580.6,9364614.0,-10258923.5,8001794.0,10752493.0,-7785943.0,-9573571.0,-9467473.6,6587708.0,-9996078.0,10683080.6,-7389305.0,9739490.0,9420422.0,-9342947.0,-10236571.0,-10247508.0,-9397169.0,9769753.0,8996139.0,-8587704.6,-7833918.0,8492044.0,-9071543.0,5849053.7,8774999.0,-7864580.0,-8249228.4,-8116004.0,9219585.0,10875130.4,-10153059.0,-7033910.6,8288197.0,-7552503.0,-8848710.0,7781594.0,-9335799.5,3657968.7,8584469.0,8674828.0,8761401.5,1001260.9,-9909920.0,9434983.0,8005400.0,9167833.6,-5135121.0,-8446365.6,-7229156.0,-9949925.0,7432978.6,-8524468.5,9756512.0,-3485948.6,621648.23,9252780.0,-8594493.0,9671236.6,-8870627.0,8737952.0,9669986.0,-5379562.5,-8467935.0,11476856.5,-9964693.0,6172263.2,-8432692.0,7894587.5,8186649.5,-6062893.2,-8638452.0,8508606.0,2256634.5,-9355970.5,5445718.8,-10465859.0,-9585111.0,-7989041.5,-5891535.0,-7667002.0,-10228239.0,-1011571.6,-7034115.0,9702314.0,564618.9,-4176633.8,-8895241.0,4696894.8,-6608203.0,-5094239.0,-7047187.5,-6827615.0,-8941672.0,-8686676.0,7652598.0,-10703242.6,-7346739.6,-9473184.0,8365770.4,-4602838.0,8983668.0,-9424786.0,-9561363.0,-10369548.0,-9227083.6,3957867.2,8146616.0,-7095762.0,5144429.6,-4419855.4,-9941321.6,8324752.0,-2252660.0,-10201792.0,8513538.5,7788463.0,-8818469.0,7851600.0,9692051.0,8058634.0,-5030214.4,-9061505.0,-8989933.0,-8457387.0,9297429.0,6028803.0,958035.2,-7877063.0,-3538223.4,9164519.0,-10636010.0,-9867526.6,3303222.7,8694887.0,-6025799.7,-9216669.0,-7636617.0,-9650995.6,-5902590.2,-9139060.0,8760842.0,6204655.0,6881104.0,-1509738.9,-8680313.0,9007928.0,6708222.0,5295289.0,-10510868.0,-9384412.0,-809436.7,-8600992.0,8507994.0,-8346771.4,2818090.3,1136832.7,0,0,1,0,0
7984026.0,-10843913.0,9343470.0,-10541196.0,7506779.6,8503684.0,8740342.4,10659108.0,-10578605.5,9407898.0,9142888.0,-8562362.0,11791264.0,-8943151.0,8625029.0,9093921.0,7340823.0,-8399188.0,-8013742.4,-9232122.5,-10224111.0,8985592.0,-11871447.4,7460251.5,-276731.14,7443857.0,9694932.0,-8884753.0,-10097356.0,-9050810.0,8038161.0,-10786462.6,3149307.0,7967380.0,-6379360.0,9451527.0,-5695669.4,-4548756.0,-9968555.0,7076204.6,10532821.0,7802041.6,-9491225.0,7019473.6,8284394.0,-11454140.4,8118853.0,10549465.6,-6007582.7,-9587523.0,-9913874.0,5903619.5,-9896255.0,10089119.0,-7841027.5,9954320.0,7964294.4,-9334031.5,-8529977.0,-9682082.0,-10635812.0,9817464.0,9551510.0,-6674001.0,-8599856.5,10334709.0,-10080644.0,6811487.0,9025086.5,-8966032.4,-8169246.5,-7319539.0,9449241.0,10573862.5,-11164738.0,-7660202.0,9547569.0,-7006309.0,-10160264.4,7776148.6,-9628434.0,5074483.0,6428695.0,9735996.0,8998660.0,244525.03,-9344307.0,9434087.6,7775132.0,10381419.0,-3711699.7,-9393683.0,-8023216.6,-9708831.5,8588391.5,-11049438.0,10013630.0,-5193706.2,-1411319.6,10804303.0,-8765177.4,9052959.0,-10419705.0,8348743.6,10767656.6,-9253374.5,-11637492.0,9591279.0,-11319776.0,6605871.0,-8583476.4,9735212.0,6807600.0,-5838121.0,-8154211.0,9068254.0,6703354.0,-9836484.0,5969892.4,-7871803.0,-10170622.0,-8396636.0,-6290230.0,-9900792.0,-9898651.4,-106716.42,-6676718.0,8742294.0,2383248.0,-5203232.5,-9167857.5,4319404.4,-7354668.5,-4645861.0,-6251708.0,-9744654.0,-8375162.0,-10150182.0,7002935.0,-9589913.5,-7354773.6,-8527619.0,9722976.0,-4314843.6,6390011.0,-9215932.0,-10401548.4,-9552336.5,-10730828.0,3823871.0,9595444.0,-7439166.0,2379589.3,-5966132.0,-10396486.5,6287069.6,-224822.5,-9136169.0,9242421.0,7317836.0,-6533743.4,8700811.0,10454770.0,6790247.0,-5166660.6,-10558304.0,-8447000.4,-7102575.0,8888518.0,5332961.3,1045021.6,-9255496.0,-4375221.0,10673441.0,-11601766.0,-9545403.0,1457158.8,8520584.0,-2816164.9,-8360945.4,-7630512.0,-10670408.6,-6204001.0,-8358005.4,9686372.4,4344282.7,7702246.0,-3633594.0,-9448959.0,8675194.0,8909334.0,7672047.0,-10164723.0,-9884536.0,-3583760.6,-9235487.0,8535790.4,-8657182.0,2222599.3,-2840927.8,0,0,1,1,1
9054275.6,-11063769.5,8806144.0,-9937689.5,6610066.0,9019156.5,10491463.5,9495905.0,-10130837.0,11237111.0,8087590.0,-8451874.0,9581964.0,-9975074.0,9388708.0,8158067.6,7730134.0,-10085194.0,-8104490.0,-8731069.4,-11215378.0,8304286.0,-8668965.0,9100117.5,975135.4,7817671.4,10373506.0,-7998559.0,-11002438.0,-8674848.0,7708748.4,-10479802.0,3161075.7,10259697.0,-10027164.0,11386959.0,-5576089.8,-1954481.8,-10017300.4,9095709.0,11005068.6,9425833.0,-8653732.0,9041717.0,10382769.0,-8467825.5,8520830.4,8736304.0,-9341425.0,-8634181.0,-9814589.5,5669503.0,-8810860.0,8993837.0,-6061126.0,9874078.0,9791324.0,-8885570.0,-7508074.5,-9935880.0,-11753301.0,10407990.0,7524434.5,-8452589.0,-6503644.0,10422111.0,-8300057.0,5236772.0,10594816.0,-10418501.0,-8588629.0,-7854874.0,11736654.5,10398118.0,-10105356.6,-7186370.0,9553575.5,-7000130.0,-11109285.0,6070088.0,-10712350.0,6035182.6,9388014.0,7858096.0,8682021.0,4702903.0,-12084269.0,9977063.5,7484574.0,9826402.0,-4697917.0,-6141039.7,-7320160.0,-8811250.0,9093618.0,-10605412.0,10073771.0,-5221143.0,-760024.23,12252982.0,-8669416.0,8489146.0,-8786083.0,8676810.6,9527401.6,-6494511.0,-7656452.0,10413039.5,-9990890.0,7671443.0,-7031348.0,8138482.0,6655556.0,-7300919.0,-7959068.6,8245901.0,4763840.0,-10186374.0,4204008.4,-10992896.0,-9655559.0,-8557413.0,-7225972.0,-9938618.5,-9110641.5,-1798081.6,-7294931.0,8756497.0,1284815.6,-3973540.0,-6962252.0,4007467.3,-6623035.0,-5457747.0,-6992326.0,-9566771.0,-9283037.5,-9650935.0,7775242.6,-10369806.0,-5054118.5,-10166118.0,7461730.4,-4180947.3,9199332.0,-10304178.0,-10369095.0,-13257676.0,-11184256.5,4576357.5,7701141.0,-5655206.0,3784541.0,-5376743.5,-9457299.0,10530709.5,-4252228.0,-10033948.0,9625034.0,5913756.8,-10021295.0,6308274.0,10329796.4,6539745.0,-6389877.0,-9658453.0,-7306176.4,-8367690.0,8989287.0,6682621.0,-1267988.1,-9507031.0,-6491005.0,9334868.0,-10477827.0,-9255393.6,4739955.4,7765576.0,-5229678.8,-7696896.0,-7806357.0,-9222466.5,-6595146.0,-8812407.4,10625914.0,2716434.6,7468574.5,-1547789.85,-8739024.0,6920873.0,7803638.0,6027671.0,-9964126.0,-8073283.0,437894.9,-8116960.0,7927153.0,-6654818.0,4020763.6,2503427.9,0,0,1,0,1
8374793.0,-10147622.0,8351859.5,-9816065.4,8533183.0,8651510.6,8842914.0,10078907.0,-10107189.4,9109782.0,6981788.6,-8529065.0,9663725.0,-8087965.0,9260570.0,4411206.4,10103623.0,-9264687.0,-8856288.0,-10095572.5,-9688903.0,8582373.0,-9165638.0,9330643.0,593241.35,8974046.0,9805389.5,-7508939.5,-9198887.0,-8899128.0,7772738.0,-9586521.0,1789324.2,10248669.0,-9510475.0,9529289.0,-4024668.0,-2527647.3,-9165544.0,9448037.0,8180354.5,7548521.0,-8834527.0,7519516.0,10204758.0,-10011558.0,7109057.0,9766984.0,-8190277.0,-9305056.0,-9879567.0,5213132.5,-9972729.5,10523738.0,-7219281.0,9893533.6,9762965.0,-8811042.5,-10253222.0,-9337845.0,-8573475.5,9228652.0,8668122.0,-9072015.4,-7682294.4,9023234.0,-8070252.0,4756781.5,9163560.0,-8502702.4,-8613278.0,-9264902.0,9255565.0,9591860.0,-10005492.0,-7628593.0,9546400.0,-7991647.0,-8299707.6,6489455.0,-9516162.4,4715073.5,8032011.0,8516701.0,8880033.0,554587.04,-10131605.0,10111535.0,8536331.0,9851086.0,-5840688.0,-8295223.0,-6979608.5,-9406967.0,8210961.5,-9854060.4,9937436.0,-2028117.7,1535354.2,9747386.0,-9078939.0,9007525.0,-9311534.5,8816173.0,9330569.0,-6049241.0,-8394626.5,11532753.0,-9754496.0,4784766.0,-8271684.0,8526081.6,8091208.0,-6220385.0,-8326555.0,7510099.6,2858092.6,-8820850.0,5110259.0,-11937437.0,-8311978.0,-7687177.5,-5388024.4,-8755357.0,-8279171.0,-1016866.1,-6197218.2,9637406.5,2070722.0,-3143575.4,-9650163.0,4384239.0,-6477707.0,-5927682.0,-8640541.0,-8283978.0,-8391952.0,-9189244.0,7907597.0,-10172500.5,-7065823.0,-8019394.4,5761214.0,-4065832.0,9105916.0,-9652305.0,-9878829.0,-9867990.0,-9505974.0,4164260.0,8636472.4,-7444409.0,4911564.0,-4643926.0,-9211811.0,9215515.0,-1481674.3,-10136106.6,8696911.5,7254294.0,-7133018.0,7893267.0,9827706.0,7219913.0,-4542943.0,-8864078.0,-8085366.0,-6391401.0,8594800.0,5939370.4,248724.66,-7967762.0,-3414042.0,9641825.0,-9365658.0,-9288674.6,3597332.5,7794068.0,-6481583.0,-8703714.6,-8284198.0,-10016358.0,-5600163.0,-9813716.0,9637867.0,5842272.6,7453365.0,-323373.57,-7695755.0,9093512.0,7737465.0,5656389.5,-10220545.0,-10977838.0,-1104635.2,-8302537.0,8685337.0,-8820774.0,1625296.3,2286369.5,0,0,1,0,0
7460686.0,-9579012.0,7994602.6,-9160355.5,8414751.0,8354515.0,9804454.0,10579126.0,-9040423.5,9979620.6,8095629.0,-7871774.6,7664019.0,-8849095.6,9912541.0,3381209.4,7302219.4,-8271529.5,-8345406.5,-10275625.0,-8427768.0,9520423.0,-9312611.0,8633973.4,1154338.0,6979973.6,9229873.0,-6371377.4,-10157572.0,-8815216.0,5839300.5,-9334472.0,1258830.6,8639479.4,-10396267.5,9722476.0,-2379466.2,-831125.3,-7681451.0,9125541.0,8034943.0,6695249.0,-10740958.0,9773831.0,7686611.0,-9130415.0,8526113.0,9431199.0,-6397114.0,-9499644.0,-8303674.0,6192152.2,-10227638.5,8934080.0,-8219512.0,9280533.0,8790490.0,-8299187.6,-9291824.0,-9346039.0,-10903752.0,9685533.0,7787897.0,-6827896.0,-8105300.0,8552737.5,-6870095.0,7267897.6,9246123.6,-7794458.4,-4981348.0,-8500518.0,8640939.0,9636247.0,-9927968.0,-6361154.5,7568670.0,-6224585.7,-8533102.0,7189558.0,-10451954.6,3126748.3,8532837.0,10061540.0,9144942.0,-1149356.8,-10889855.0,10070414.0,7018606.0,7736537.0,-5523834.8,-7957153.0,-7568333.0,-10665752.0,7703040.5,-9423451.0,10722266.0,-3522149.5,-71943.935,10899576.0,-8560586.0,8772730.0,-10338382.4,9435911.0,10240508.6,-4351800.7,-6393346.0,10749708.0,-8486841.0,5093304.0,-7560950.5,8563382.0,6108526.5,-5374550.0,-9565235.0,7322229.4,2085890.6,-10125617.0,2880074.3,-9211404.6,-10311985.0,-7942869.0,-2800909.0,-7393315.0,-9950590.0,-2559982.0,-8639487.0,9626084.0,2060303.5,-3082079.4,-8931085.5,4239723.5,-5135628.2,-4420713.7,-5935844.4,-5734070.0,-10317745.0,-9002513.4,5653680.5,-8452672.5,-5842889.5,-8692941.0,8419576.0,-4892960.0,8074846.0,-10880077.0,-8654921.0,-8306139.0,-10814903.0,3687062.5,7432741.0,-6436020.0,4495278.7,-4732686.3,-9771050.5,7282889.0,-1975763.0,-10827575.0,9922741.0,5877745.5,-8373038.5,8303518.0,8638064.0,6248369.4,-5810908.6,-7745009.0,-6226530.0,-8526900.4,7981834.0,6523433.0,1856932.8,-7263866.0,-4493155.7,10399017.0,-10372362.0,-10541406.0,4309188.2,7546919.6,-4379346.2,-9247468.0,-7985970.4,-10280040.0,-5832119.3,-10714834.0,7866782.0,4985423.4,8054754.0,-4409074.4,-8820394.0,8043227.0,8563734.0,3196073.7,-11485687.0,-9024429.0,-482223.56,-8799705.0,8570076.5,-5656263.6,3264808.7,2285261.0,0,0,1,0,0
8984249.0,-11360843.5,8820759.0,-13882634.0,9309659.0,7665847.0,7443407.0,10115360.5,-7934190.0,10368874.0,2943776.7,-8397575.5,10635348.4,-6374620.0,8143888.4,7187717.4,9302793.0,-9517059.0,-11154140.5,-10776365.0,-9887345.0,8361540.0,-11147171.0,10415196.0,1073774.5,6640421.0,8873226.0,-8191410.0,-10328574.0,-10347773.0,6994649.0,-11516122.0,-480989.27,8380981.0,-9609267.0,10979839.0,-5234397.0,-1489875.2,-9267571.0,7803983.0,10138906.0,5653295.3,-10742393.0,7164320.0,9369104.0,-8509248.5,9126614.0,10344029.0,-4658667.7,-11075888.0,-8440515.0,6188735.7,-9516972.0,9765507.0,-7123616.0,10258333.4,8644016.0,-8374394.5,-8978382.0,-9048969.0,-9893925.5,10154892.5,11584786.0,-8553116.0,-8291425.6,10641921.0,-7773877.0,5919844.7,10170540.0,-8042766.0,-7731758.0,-8158246.4,9692524.0,12116366.6,-9468955.0,-6274044.0,8525993.0,-8583847.0,-11002333.0,8082310.0,-10437670.0,5072035.6,8514567.5,9171727.0,8908282.0,3956550.7,-10000215.0,9455949.0,8476417.0,9901576.5,-4044017.2,-9111567.0,-8955762.0,-9408390.0,8507427.6,-10893383.0,10214991.0,-3179079.0,390279.88,9373702.0,-10942526.0,9537249.0,-9294949.0,10019322.5,11353308.0,-8779314.0,-10084912.0,11914585.0,-10616961.0,1085293.5,-7637212.0,7049572.0,4026525.5,-8773683.0,-6872121.0,6997454.0,3466989.5,-8618473.0,4503961.3,-8828148.0,-9901216.0,-8736893.0,-7918419.0,-10240044.4,-9198688.0,-1380614.7,-6993839.0,8622374.4,3116256.6,-2043460.9,-9197572.0,5882801.5,-6064580.0,-4671875.4,-10739826.0,-9277415.0,-10214436.0,-9599616.0,8274362.0,-6345127.5,-4439231.4,-11022266.0,8698641.5,-4928678.3,7583587.6,-10935055.5,-8705253.0,-11114866.0,-9925660.0,2777413.3,7917503.0,-6133104.0,2842705.1,-5251838.6,-11315920.0,8757203.0,-178685.38,-8140997.6,10441477.0,5348621.3,-8759210.0,7496138.0,11236533.0,4993852.6,-5150373.7,-9879669.5,-9354121.0,-6558356.4,9923761.0,6736018.5,-1163008.5,-9821914.0,-4694976.0,11023829.0,-10179350.0,-9584925.0,1123652.05,7644984.0,-1846180.9,-7496977.6,-11328366.4,-12620257.0,-4773568.4,-10783997.0,10719372.0,4571940.7,8232372.0,-3611489.4,-9669393.0,8537363.0,6483868.5,6116882.0,-11305883.5,-9277731.0,-33066.727,-6596731.4,8851813.0,-7704332.0,2590957.1,1549941.0,0,0,1,0,0
